10,2,171
10,2,7422
10,2,224
10,2,5289
10,2,815
8,5,989205
10,2,1803
10,2,2011
10,2,716
10,2,8096
10,2,688
10,2,1690
10,2,114
10,2,517
10,2,130
10,2,988
10,2,2710
10,2,485
10,2,866
10,2,227
10,2,757
10,2,1173
10,2,1734
10,2,989
10,2,1268
10,2,1120
10,2,49
10,2,22
10,2,728
10,2,3761
10,2,5794
10,2,1556
9,4,643018
10,2,1656
10,2,1332
10,2,2382
10,2,839
10,2,1170
10,2,563
10,2,2527
10,2,1661
10,2,889
10,2,2436
10,2,4194
10,2,692
10,2,2110
10,2,402
10,2,3610
10,2,1590
9,4,596632
10,2,403
9,4,602640
10,2,3143
10,2,448
10,2,926
10,2,2296
10,2,1196
10,2,5955
10,2,3118
10,2,501
10,2,5099
10,2,1875
10,2,1954
10,2,2451
10,2,40
10,2,724
10,2,6916
10,2,589
10,2,1970
10,2,2043
10,2,1216
10,2,783
10,2,1518
10,2,839
10,2,602
10,2,1063
10,2,2213
10,2,454
10,2,3127
10,2,970
10,2,4286
10,2,760
10,2,3735
10,2,1415
10,2,1113
10,2,1116
10,2,3061
10,2,2872
10,2,4624
9,5,93816
10,3,3894
10,3,3561
10,3,12410
10,3,16017
10,3,14654
10,3,19118
9,5,567958
9,4,621526
9,4,786954
10,3,7489
10,3,27117
9,4,689672
10,3,11431
9,5,283046
